100,34
200,204
300,332
400,442
500,535
600,575
700,498
800,600
900,726
1000,672
1100,737
1200,702
1300,711
1400,881
1500,673
1600,802
1700,778
1800,864
1900,850
2000,801
2100,1011
2200,1057
2300,1108
2400,1055
2500,1067
2600,1164
2700,1125
2800,1201
2900,1260
3000,1299
3100,1305
3200,1229
3300,1230
3400,1256
3500,1234
3600,1274
3700,1292
3800,1319
3900,1320
4000,1326
4100,1332
4200,1309
4300,1312
4400,1312
4500,1332
4600,1327
4700,1312
4800,1332
4900,1327
5000,1312
5100,1332
5200,1327
5300,1312
100,34
200,204
100,33
200,83
300,107
400,121
500,122
600,101
700,123
800,130
900,119
1000,80
1100,118
1200,111
1300,112
1400,119
1500,113
1600,79
1700,86
1800,73
1900,87
2000,149
2100,104
2200,130
2300,67
2400,78
2500,90
2600,149
2700,120
2800,147
2900,92
3000,89
3100,145
3200,96
3300,108
3400,126
3500,140
3600,143
3700,137
3800,143
3900,145
4000,132
4100,127
4200,158
4300,133
4400,141
4500,102
4600,124
4700,118
4800,94
4900,139
5000,141
5100,158
5200,119
5300,111
5400,124
5500,140
5600,96
5700,128
5800,144
5900,116
6000,98
6100,97
6200,104
6300,128
6400,108
6500,162
6600,175
6700,125
6800,148
6900,154
7000,178
7100,69
7200,30
7300,20
7400,17
7500,17
7600,17
7700,17
7800,17
7900,17
8000,17
8100,17
8200,17
8300,17
8400,17
8500,17
8600,17
8700,17
8800,17
8900,17
9000,17
9100,17
9200,17
9300,17
9400,17
9500,17
9600,17
9700,17
9800,17
9900,17
10000,17
10100,17
10200,17
10300,17
10400,17
10500,17
10600,17
10700,17
10800,17
10900,17
11000,17
11100,17
11200,17
11300,17
11400,17
100,30
200,99
300,102
400,94
500,89
600,113
700,122
800,124
900,129
1000,83
1100,89
1200,106
1300,84
1400,106
1500,77
1600,111
1700,99
1800,76
1900,104
2000,79
2100,75
2200,115
2300,69
2400,97
2500,110
2600,143
2700,160
2800,154
2900,210
3000,160
3100,254
3200,194
3300,230
3400,226
3500,224
3600,238
3700,245
3800,216
3900,347
4000,274
4100,263
4200,179
4300,157
4400,125
4500,169
4600,158
4700,150
4800,127
4900,157
5000,151
5100,127
5200,104
5300,125
5400,105
5500,92
5600,97
5700,132
5800,144
5900,126
6000,97
6100,105
6200,99
6300,146
6400,130
6500,134
6600,137
6700,172
6800,162
6900,153
7000,163
7100,62
7200,11
7300,14
7400,11
7500,10
7600,10
7700,10
7800,10
7900,10
8000,10
8100,10
8200,10
8300,10
8400,10
8500,10
8600,10
8700,10
8800,10
8900,10
9000,10
9100,10
9200,10
9300,10
9400,10
9500,10
9600,10
9700,10
9800,10
9900,10
10000,10
10100,10
10200,10
10300,10
10400,10
10500,10
10600,10
10700,10
10800,10
10900,10
11000,10
11100,10
11200,10
11300,10
11400,10
11500,10
11600,10
11700,10
11800,10
11900,10
12000,10
12100,10
12200,10
12300,10
12400,10
12500,10
12600,10
12700,10
12800,10
12900,10
13000,10
13100,10
13200,10
13300,10
13400,10
13500,10
13600,10
13700,10
13800,10
13900,10
14000,10
14100,10
14200,10
14300,10
14400,10
14500,10
14600,10
14700,10
14800,10
14900,10
15000,10
15100,10
15200,10
15300,10
15400,10
15500,10
15600,10
15700,10
15800,10
15900,10
16000,10
16100,10
16200,10
16300,10
16400,10
16500,10
16600,10
16700,10
16800,10
16900,10
17000,10
17100,10
17200,10
17300,10
17400,10
17500,10
17600,10
17700,10
17800,10
17900,10
18000,10
18100,10
18200,10
18300,10
18400,10
18500,10
18600,10
18700,10
18800,10
18900,10
19000,10
19100,10
19200,10
19300,10
19400,10
19500,10
19600,10
19700,10
19800,10
19900,10
20000,10
20100,10
20200,10
20300,10
20400,10
20500,10
20600,10
20700,10
20800,10
20900,10
21000,10
21100,10
21200,10
21300,10
21400,10
21500,10
21600,10
21700,10
21800,10
21900,10
22000,10
22100,10
22200,10
22300,10
22400,10
22500,10
22600,10
22700,10
22800,10
22900,10
23000,10
23100,10
23200,10
23300,10
23400,10
23500,10
23600,10
23700,10
23800,10
23900,10
24000,10
24100,10
24200,10
24300,10
24400,10
24500,10
24600,10
24700,10
24800,10
24900,10
25000,10
25100,10
25200,10
25300,10
25400,10
25500,10
25600,10
25700,10
25800,10
25900,10
26000,10
26100,10
26200,10
26300,10
26400,10
26500,10
26600,10
26700,10
26800,10
26900,10
27000,10
27100,10
27200,10
27300,10
27400,10
27500,10
27600,10
27700,10
27800,10
27900,10
28000,10
28100,10
28200,10
28300,10
28400,10
28500,10
28600,10
28700,10
28800,10
28900,10
29000,10
29100,10
29200,10
29300,10
29400,10
29500,10
29600,10
29700,10
29800,10
29900,10
30000,10
30100,10
30200,10
30300,10
30400,10
30500,10
30600,10
30700,10
30800,10
30900,10
31000,10
31100,10
100,19
200,4
300,3
400,16
500,32
600,56
700,48
800,13
900,9
1000,14
1100,7
1200,15
1300,26
1400,41
1500,23
1600,7
1700,13
1800,23
1900,9
2000,27
2100,18
2200,12
2300,11
2400,2
2500,33
2600,37
2700,24
2800,32
2900,18
3000,83
3100,32
3200,4
3300,11
3400,26
3500,13
3600,24
3700,20
3800,5
3900,7
4000,14
4100,15
4200,13
4300,13
4400,13
4500,14
4600,13
4700,16
4800,15
4900,13
5000,13
5100,13
5200,13
5300,13
5400,13
5500,13
5600,13
5700,13
5800,13
5900,13
6000,13
6100,13
6200,13
6300,13
6400,13
6500,13
6600,13
6700,13
6800,13
6900,13
7000,13
7100,13
7200,13
7300,13
7400,13
7500,13
7600,13
7700,13
7800,13
7900,13
8000,13
8100,13
8200,13
8300,13
8400,13
8500,13
8600,13
8700,13
8800,13
8900,13
9000,13
9100,13
9200,13
9300,13
9400,13
9500,13
9600,13
9700,13
9800,13
9900,13
10000,13
10100,13
10200,13
10300,13
10400,13
10500,13
10600,13
10700,13
10800,13
10900,13
11000,13
11100,13
11200,13
11300,13
11400,13
11500,13
11600,13
11700,13
11800,13
11900,13
12000,13
12100,13
12200,13
12300,13
12400,13
12500,13
12600,13
12700,13
12800,13
12900,13
13000,13
13100,13
13200,13
13300,13
13400,13
13500,13
13600,13
13700,13
13800,13
13900,13
14000,13
14100,13
14200,13
14300,13
14400,13
14500,13
14600,13
14700,13
14800,13
14900,13
15000,13
15100,13
15200,13
15300,13
15400,13
15500,13
15600,13
15700,13
15800,13
15900,13
16000,13
16100,13
16200,13
16300,13
16400,13
16500,13
16600,13
16700,13
16800,13
16900,13
17000,13
17100,13
17200,13
17300,13
17400,13
17500,13
17600,13
17700,13
17800,13
17900,13
18000,13
18100,13
18200,13
18300,13
18400,13
18500,13
18600,13
18700,13
18800,13
18900,13
19000,13
19100,13
19200,13
19300,13
19400,13
19500,13
19600,13
19700,13
19800,13
19900,13
20000,13
20100,13
20200,13
20300,13
20400,13
20500,13
20600,13
20700,13
20800,13
20900,13
21000,13
21100,13
21200,13
21300,13
21400,13
21500,13
21600,13
21700,13
21800,13
21900,13
22000,13
22100,13
22200,13
22300,13
22400,13
22500,13
22600,13
22700,13
22800,13
22900,13
23000,13
23100,13
23200,13
23300,13
23400,13
23500,13
23600,13
23700,13
23800,13
23900,13
24000,13
24100,13
24200,13
100,4
200,1
300,1
100,0
200,0
300,0
400,0
500,0
600,0
700,0
800,0
900,0
1000,0
1100,0
1200,0
1300,0
1400,0
1500,0
1600,0
1700,0
1800,0
1900,0
2000,0
2100,0
2200,0
2300,0
2400,0
2500,0
2600,0
2700,0
2800,0
2900,0
3000,0
3100,0
100,0
200,0
300,0
100,0
200,0
300,0
400,0
500,0
600,0
700,0
800,0
100,0
200,0
300,0
400,0
500,0
600,0
700,0
800,0
900,0
1000,0
1100,0
1200,0
1300,0
1400,0
1500,0
1600,0
1700,0
1800,0
1900,0
2000,0
2100,0
2200,0
2300,0
2400,0
2500,0
2600,0
2700,0
2800,0
2900,0
3000,0
3100,0
3200,0
3300,0
3400,0
3500,0
100,0
200,0
100,0
200,0
100,0
200,0
100,0
200,0
100,0
200,0
100,0
200,0
100,0
200,0
300,0
400,0
500,0
100,0
200,0
300,0
400,0
100,0
200,0
300,0
100,0
200,0
300,0
400,0
500,0
600,0
700,0
800,0
100,0
200,0
300,0
400,0
500,0
600,0
700,0
800,0
900,0
1000,0
1100,0
1200,0
1300,0
1400,0
1500,0
1600,0
1700,0
1800,0
100,0
200,0
300,0
400,0
500,0
600,0
700,0
100,38
200,76
100,35
100,4
200,1
300,1
400,51
500,51
600,0
700,55
100,4
200,1
300,1
100,4
200,1
300,1
400,16
500,4
600,33
700,6
800,3
900,11
100,4
200,1
100,4
200,1
100,19
200,4
300,3
400,16
500,32
600,56
700,48
800,13
900,9
1000,14
